stream_uid,delivery_stream,type,timestamp,context_data,context_data_type,date_created,status,assistant_id,record_id
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,4901,99408460305875,,0,1633021936.07089,1,unknown,12393869-09E0-4619-94ED-69E3848D73C0
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,4575,99408449981125,"{""local_context_type"":""callState""}",2,1633021936.07328,1,unknown,F6EE771C-0C1B-42F2-9973-A226EEA05D27
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,99414338352000,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633021941.94232,1,unknown,8008355C-3726-4179-BC11-5DECE86FB1D8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,99414339216791,"{""attached"":true}",2,1633021941.9424,1,unknown,B94B8038-A168-4C78-814B-94978EBDF2E3
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,99414339139791,,0,1633021941.94241,1,unknown,F690A6F8-283F-4366-88B3-C97011AF7015
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,99414431859958,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633021941.94241,1,unknown,9B15170D-0BF3-4CF9-9831-C24FE0F11996
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,4575,99428979094958,"{""local_context_type"":""callState""}",2,1633021956.68495,1,unknown,67FF39AD-EDF9-4AC3-8DA7-9FF59DC2C8C5
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,4902,99428987834250,,0,1633021956.68502,1,unknown,98058445-F795-4B1C-A0F4-15D5B8EA3154
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,99695658976083,,0,1633022650.44717,1,unknown,2CA9CF91-C679-49C2-972F-6C93EDE05FF4
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,99695658956666,,0,1633022650.4472,1,unknown,1E9F73CD-91BB-4B47-8247-ECF3D5EF0118
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,99694693407416,,0,1633022650.4472,1,unknown,E9EA45C1-0087-4FD0-97CD-E6271FEB183C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,99694693390291,,0,1633022650.44721,1,unknown,5723C251-16E8-422B-BA60-2F0C02D71E75
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,99695658979666,,0,1633022650.44721,1,unknown,BF7CB01E-8D40-4AAE-9280-F3CFB674747F
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,99694693405041,,0,1633022650.44721,1,unknown,86039A86-1A24-40AA-BE28-EABB5118366D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,401,99703044878250,"{""com.apple.ace.sync.GetAnchorsResponse"":{""aceId"":""bb57b415-f971-4bc8-9eb1-45b56893aef5"",""refId"":""F3182DAE-FE4A-44EC-8811-0E7EC0009068""}}",2,1633022657.76348,1,unknown,137C01CC-F0E2-4F88-A5F8-6A42FC14A010
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1015,99702977324125,"{""interface_type"":{""wifi"":true,""other"":false,""wired"":false,""loopback"":false,""cellular"":true}}",2,1633022657.7635,1,unknown,A3216D96-543B-4238-B453-61E111E46EB9
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1200,99702833627958,"{""sessionType"":""remoteLimited"",""aceId"":""F3182DAE-FE4A-44EC-8811-0E7EC0009068"",""syncReason"":""address_book"",""groupIdentifier"":""com.apple.ace.sync"",""sources"":[""com.apple.contact.people""],""timestamp"":99702833627958,""classIdentifier"":""GetAnchors""}",2,1633022657.7635,1,unknown,65043E11-83F1-4B4B-B29C-27304436681F
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,402,99703041719166,"{""com.apple.ace.system.DeviceMyriadConfiguration"":{""aceId"":""ac61d48c-aa75-4dfb-ad1c-9c2519790ea7""}}",2,1633022657.76351,1,unknown,67C86B36-CF5A-4D96-BB1E-2B9FBDA275E8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,401,99703040160541,"{""com.apple.ace.system.DeviceMyriadConfiguration"":{""aceId"":""ac61d48c-aa75-4dfb-ad1c-9c2519790ea7""}}",2,1633022657.76351,1,unknown,EAF45454-A5A9-4E73-9980-5607A946A103
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1601,99702987846375,"{""add"":""com.apple.siri.LoadAssistant"",""value"":1}",2,1633022657.76351,1,unknown,D4CC3A14-1966-4D58-AE6B-D6FA375EF1AF
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,901,99702977377791,"{""policyId"":""mptcpap-odns_mptcpap-on_odns-on_v1"",""delay"":0.14662225000211038,""connectionType"":""MPTCP""}",2,1633022657.76352,1,unknown,C45C7789-ABE2-427B-85B4-5F63E87D94EA
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1017,99702977285541,"{""connectionEstablishmentResolution"":[{""duration"":30,""successfulEndpoint"":{""type"":1,""port"":""443""},""resolutionSource"":2,""preferredEndpoint"":{""type"":1,""port"":""443""},""endpointCount"":1}],""connectionEstablishmentProxyConfiguration"":{""proxyConfigured"":0,""usingConfiguredProxy"":0},""connectionEstablishmentDuration"":137,""connectionInfo"":""[C64 connected guzzoni.apple.com:443\/5228 tcp, traffic class: 600, multipath service: 2, tls, attribution: developer, path satisfied (Path is satisfied), viable, interface: en0, ipv4, dns, expensive]"",""connectionEstablishmentPreviousAttemptCount"":0,""connectionEstablishmentAttemptDelay"":0,""connectionEstablishmentProtocols"":[{""handShakeRTT"":40,""protocol"":""tcp"",""handShakeDuration"":40},{""handShakeRTT"":41,""protocol"":""tls"",""handShakeDuration"":63}]}",2,1633022657.76352,1,unknown,5E4DA935-BF96-48FE-A18D-F4A739D26545
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1008,99702974687166,"{""id"":4352133680,""stale"":false,""provider"":""SiriCoreNWConnection""}",2,1633022657.76352,1,unknown,6E8E41CE-01A4-41B8-BFB5-B43C3F117A20
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,914,99702975422625,"{""X-Client-Connection-Id"":""8B7D8C32-BF1A-4586-8955-4DF3391D5A45""}",2,1633022657.76353,1,unknown,DA272F6E-98C2-4C39-98D5-5A7BE3E04CEB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1016,99702837764708,"{""connectionPreparingPathHasDNS"":true,""connectionPreparingPathIsExpensive"":false,""connectionPreparingPathGateways"":[{""type"":1,""port"":""0""}],""connectionInfo"":""[C64 guzzoni.apple.com:443\/5228 tcp, traffic class: 600, multipath service: 2, tls, attribution: developer, path satisfied (Path is satisfied), interface: en0, ipv4, dns, fallback: {generation: 0}]"",""connectionPreparingPathHasIpv6"":false,""connectionPreparingPathHasIpv4"":true,""connectionPreparingPathIsConstrained"":false,""connectionPreparingPathInterfaces"":[{""type"":1,""name"":""en0"",""index"":12},{""type"":2,""name"":""pdp_ip0"",""index"":3}],""connectionPreparingPathStatus"":1}",2,1633022657.76353,1,unknown,E97DC8DD-972A-4732-87C0-0743D9DC9F39
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,401,99703043591916,"{""com.apple.ace.system.DeviceConfiguration"":{""aceId"":""34f0a333-3a0e-46be-82d9-1659b23c97a6""}}",2,1633022657.76353,1,unknown,F1374E47-136F-4284-A0CD-7F9EEBC07CA5
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,402,99703047558083,"{""com.apple.ace.sync.GetAnchorsResponse"":{""aceId"":""bb57b415-f971-4bc8-9eb1-45b56893aef5"",""refId"":""F3182DAE-FE4A-44EC-8811-0E7EC0009068""}}",2,1633022657.76353,1,unknown,9B077621-16DC-4B8B-B91F-169E62077594
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,920,99702980448625,"{""sessionType"":""remoteLimited""}",2,1633022657.76354,1,unknown,165BAA94-0CB9-4134-A281-D46E24783D95
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,924,99703028774291,"{""version"":""21.38.3019?cnxn=69323420-4641-44ee-b38a-4f64413ae229"",""localACEHost"":""ms11p08sa:JBA+SeFARIWN8zkJvyWrCw"",""sessionType"":""remoteLimited""}",2,1633022657.76355,1,unknown,F3F0CBBC-BD4D-4864-81B0-980B2145A1C1
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,402,99703043735625,"{""com.apple.ace.system.DeviceConfiguration"":{""aceId"":""34f0a333-3a0e-46be-82d9-1659b23c97a6""}}",2,1633022657.76355,1,unknown,D1CBFBE8-95C2-4E4F-862B-8EB9B0399E85
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1007,99702832503666,"{""id"":4352133680,""provider"":""SiriCoreNWConnection""}",2,1633022657.76355,1,unknown,F5A7303F-A84A-45EA-8EF5-C18778EA5E76
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,915,99703019070666,,0,1633022657.76356,1,unknown,5D6F961A-AAD8-4361-BBB5-58AD65764E48
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,912,99702829408958,,0,1633022657.76356,1,unknown,25560B6C-CEDC-4670-8C87-D61AA190A000
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1200,99708615191291,"{""sessionType"":""remoteLimited"",""aceId"":""1B4D313E-44BB-4649-A979-C9A1BF6489E7"",""syncReason"":""address_book"",""groupIdentifier"":""com.apple.ace.sync"",""sources"":[""com.apple.contact.people""],""timestamp"":99708615191291,""classIdentifier"":""GetAnchors""}",2,1633022663.40143,1,unknown,66BE2E46-B056-4C15-9E2D-980292AA9D11
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,401,99708660128750,"{""com.apple.ace.sync.GetAnchorsResponse"":{""aceId"":""119be9d1-3a97-4676-b5bd-76ee96e987af"",""refId"":""1B4D313E-44BB-4649-A979-C9A1BF6489E7""}}",2,1633022663.40153,1,unknown,2888530F-DBC3-4164-BAAF-3C6B296299EF
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,402,99708661029958,"{""com.apple.ace.sync.GetAnchorsResponse"":{""aceId"":""119be9d1-3a97-4676-b5bd-76ee96e987af"",""refId"":""1B4D313E-44BB-4649-A979-C9A1BF6489E7""}}",2,1633022663.40153,1,unknown,A3959B0D-E83A-4CF5-B63F-C535A168F02F
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,913,99769062338791,,0,1633022724.73975,1,unknown,9BAA7889-A9EE-4189-8AD6-1B197B165E2D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,6101,99939389981000,"{""error"":{""code"":4005,""domain"":""kAFAssistantErrorDomain""}}",2,1633022895.12877,1,unknown,A858D04F-7D20-4CF9-84DC-EE47F63E79DB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100112890015083,,0,1633023068.64959,1,unknown,DE3807D7-FB2E-46A5-83B5-2D32651633BC
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100112953010875,,0,1633023068.64962,1,unknown,F6B0273F-C21B-4850-B9C2-07BEF365C364
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100112953006750,,0,1633023068.64963,1,unknown,BA927ED5-36B1-47C6-84C5-8679DA4B917C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100112953009541,,0,1633023068.64964,1,unknown,622524F5-B2B8-43CF-8690-41D41DC1A774
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100112889975958,,0,1633023068.64964,1,unknown,8AD4E65D-6F34-4E71-BDEB-345A6789919B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100112890012750,,0,1633023068.64965,1,unknown,386266BF-5978-485B-8041-0F1529EB7058
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,100131170779000,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633023096.85502,1,unknown,38AD3805-B73E-4754-A9DB-9796107BD656
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,100131133021625,"{""attached"":true}",2,1633023096.85507,1,unknown,3C64202C-79E7-4F70-95EF-450A1B64CA82
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,100131128037541,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633023096.85508,1,unknown,FD2FD7CC-70E9-40D5-9191-4CF6E6D24328
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,100131132874458,,0,1633023096.85508,1,unknown,177CD66E-1489-47E2-A823-CA50CBF05D8B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,100135175444875,,0,1633023101.85094,1,unknown,A8C137F7-2C0C-4B79-A8AA-A1C2A4868C6C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,100135175459208,,0,1633023101.85098,1,unknown,F0263AE1-0231-4D53-AC6D-BC33B3953E71
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,100135175461916,,0,1633023101.85098,1,unknown,9743AF98-F762-493A-9540-1D715E204696
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,6101,100599417510125,"{""error"":{""code"":4005,""domain"":""kAFAssistantErrorDomain""}}",2,1633023565.93347,1,unknown,C07EF909-6DB6-4FCE-8C7E-D2EB3310137E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100730596195291,,0,1633023697.28138,1,unknown,AB91BA70-FF4B-490D-8586-B0496276F889
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100730548523083,,0,1633023697.28149,1,unknown,FF25F59A-A024-44DC-9D05-3186A5200FDA
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100730548566250,,0,1633023697.2815,1,unknown,9FAF19BB-A71F-4A26-91B0-FB02A62BD098
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100730596197791,,0,1633023697.28151,1,unknown,66C6AF32-C917-4A79-AAFB-D957F7115605
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100730548561541,,0,1633023697.28152,1,unknown,80AE4B41-0CE6-4EDA-AE2E-C301C83D5AED
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100730596199250,,0,1633023697.28152,1,unknown,55BE5127-B508-4A50-A287-0D6529DEAB21
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,100756959137416,,0,1633023742.78215,1,unknown,CF3684F0-EF87-4B22-89D0-6D437CAF5EBF
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100754461668958,,0,1633023742.78472,1,unknown,50813A38-22FE-4F73-A3FA-8A0C497BFCFC
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100754461653250,,0,1633023742.78472,1,unknown,AB460EAE-F145-47F7-B4BB-103BA62F9263
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,100756959119833,,0,1633023742.78473,1,unknown,5FBEDC1A-F6FC-44C4-9109-2DF5E0BE09C4
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100754461666458,,0,1633023742.78474,1,unknown,FB1D87D4-839A-47A2-B587-18BA47792C6E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,100756959134125,,0,1633023742.78474,1,unknown,EF37CD42-A8DE-4F16-8BA3-CED27BD58F17
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100908209434875,,0,1633023896.12929,1,unknown,FE3DAD51-32A5-441B-A2AE-12AF5AB67786
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,100907800890458,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633023896.12935,1,unknown,66FB5120-84A6-47A7-971B-0C514CFB7E04
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100908251389625,,0,1633023896.12935,1,unknown,A0861A27-0EE6-441B-9082-25977A3DC002
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,100907808188958,"{""attached"":true}",2,1633023896.12936,1,unknown,8FC5FDA0-C6DD-4864-9494-7F6D8A149EE0
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100908251393291,,0,1633023896.12936,1,unknown,193F0BC8-42C9-4180-B3F7-AB89D6C901F7
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,100907806250333,,0,1633023896.12936,1,unknown,B14E10FC-3E86-419C-BD43-8D1A2FF6B25C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,100907954301000,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633023896.12937,1,unknown,49B7C275-BFC2-475C-B4A7-69E8441D0A8C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100908209446708,,0,1633023896.12937,1,unknown,7722169F-ED88-4444-9559-EBCA5DE6CCA2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100908209448541,,0,1633023896.12938,1,unknown,104D71B6-A9E1-4FAD-AD6D-EF233FF0FE1C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,100908251392041,,0,1633023896.12938,1,unknown,ABE74B19-A333-41B3-AFFC-626052EB7DBF
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,100972879718208,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633023988.98709,1,unknown,D887F49C-2E65-4A58-A34D-5137FA663DDE
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,100972735416458,,0,1633023988.98717,1,unknown,8FFEF21E-447A-44C5-A5D7-EC06CBEF6C25
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,100972735576833,"{""attached"":true}",2,1633023988.98718,1,unknown,EF46A041-6A59-443E-8456-51F47F0F66D3
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,100972734368250,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633023988.98719,1,unknown,1E7C4D15-0F8C-4AE1-A6EF-0CDA7B655713
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101005362205333,,0,1633024051.48821,1,unknown,52A0A39F-1302-4DE2-B9F9-D4E276DC9614
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,101005410885166,,0,1633024051.49088,1,unknown,2335A069-D576-4A51-AB46-CF032919A60A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101005362224916,,0,1633024051.49089,1,unknown,AC73B8E5-8917-447E-9A89-AAC5A98DBB3D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101005362228125,,0,1633024051.4909,1,unknown,AD4F7D70-A95E-4CF1-9AE4-E80B90826068
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,101005410896000,,0,1633024051.4909,1,unknown,540ED6E1-A8D2-4266-9AFD-7FEC1E767E6B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,101005410898041,,0,1633024051.49091,1,unknown,B2F3820A-8447-4EF5-BC21-8B6AA77EE03C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,6101,101259449327083,"{""error"":{""code"":4005,""domain"":""kAFAssistantErrorDomain""}}",2,1633024305.57237,1,unknown,3CDC37D0-CE9D-40DB-95BC-933F18AB6C60
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101593742920333,,0,1633024639.27862,1,unknown,DD1B7E6D-E4F2-4EAC-AEA0-E5ADAD4253AB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101593742912541,,0,1633024639.28145,1,unknown,EF2DC03E-118D-42BB-9412-D74F8FA39A7D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101593669040875,,0,1633024639.28146,1,unknown,566E3236-6482-4D41-8231-7098CA089121
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,101593292863791,"{""attached"":true}",2,1633024639.28147,1,unknown,1184FBB1-1394-4915-8A72-B256DAF3EC57
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101593669031000,,0,1633024639.28147,1,unknown,18990AA9-168F-4393-A0D2-FC78BE93CB96
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101593669038875,,0,1633024639.28148,1,unknown,8C41BFDC-8B12-41DB-A5E7-DDC467FFDF60
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,101593288360500,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633024639.28148,1,unknown,8072EAF0-DD29-413F-995E-FC3EA603D8E6
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101593742921958,,0,1633024639.28149,1,unknown,E1C3A625-28F5-495B-9925-2521CB7F6925
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,101593292780208,,0,1633024639.2815,1,unknown,2198AE35-812B-4CC3-BB7A-4971215E07B7
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,101593385439000,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633024639.2815,1,unknown,7195EDF0-F7A4-4D72-98EE-FE35849BAA78
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,101793224814625,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633025180.49085,1,unknown,5A02E3C9-756F-45D4-9B27-32BFF94F3711
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101789907151041,,0,1633025180.49093,1,unknown,42EECAD6-154F-452D-9369-0E4410873554
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101789907155125,,0,1633025180.49094,1,unknown,F912F491-30F7-4638-B357-3B3245C38030
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101789907129583,,0,1633025180.49095,1,unknown,CF308847-2AD2-427F-BCE8-BF8DB27CFA7C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101793601334333,,0,1633025180.49095,1,unknown,8F7BD5EB-6805-45D3-8605-E85DA43A2A72
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,101793225780541,,0,1633025180.49096,1,unknown,C8720987-EDD3-41D9-9A7E-CB0A2AFAA041
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101793601340958,,0,1633025180.49096,1,unknown,0315BF76-3E57-41F2-966E-F674173C1C66
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101793601256250,,0,1633025180.49097,1,unknown,A66FC781-8A76-4A0B-88C8-1F09F79578D7
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,101793225849416,"{""attached"":true}",2,1633025180.49098,1,unknown,756E8BE9-8C35-4A4E-89DC-346B50CF805C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,101793375784333,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633025180.49098,1,unknown,AC5E61CB-8038-4FAC-8921-3B4589C60209
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101867984369250,,0,1633025311.0913,1,unknown,46BAABCC-7F65-4D52-B364-E0F88FB53CB3
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,6101,101868114449416,"{""error"":{""code"":4005,""domain"":""kAFAssistantErrorDomain""}}",2,1633025311.12639,1,unknown,B75FE821-ECC2-4CD7-8C2E-3C25DDCB81F5
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,101869963504125,,0,1633025311.1264,1,unknown,66D8B89B-A79D-4B8D-9E7D-5471668EC5F9
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101867984386416,,0,1633025311.1264,1,unknown,7198F581-B43C-4736-936E-5ED4D5A751D1
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101867984388958,,0,1633025311.1264,1,unknown,5BBB49F3-EDEF-4512-8A57-69D71B7E8B82
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,101869963500250,,0,1633025311.12641,1,unknown,A91C8672-B4EE-4FAA-A46D-3D97752B1C0B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,101869963483208,,0,1633025311.12641,1,unknown,105DE25D-AB72-4203-94C3-0992BAC35B82
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101967117847750,,0,1633025410.31922,1,unknown,2EBE77F3-2DA2-4422-8122-F6CE87B0F442
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101967019667541,,0,1633025410.32133,1,unknown,92EDF03F-EAB7-49F3-A1CC-563112282664
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101967019630666,,0,1633025410.32135,1,unknown,8109DDBB-E255-4874-9B82-44189D481E1E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101967019669958,,0,1633025410.32137,1,unknown,6E089585-2410-4481-A3D3-1B7F73269864
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101967117866750,,0,1633025410.32139,1,unknown,4CD98C6A-35F1-428D-BC47-C079DFBC59CD
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,101967117869208,,0,1633025410.3214,1,unknown,CBA327C8-2E16-4897-9933-D00F62898AC3
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,102015443373375,,0,1633025474.4429,1,unknown,E54166AF-6AEC-40E1-AAD6-3BB3DA2E2726
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102015298215750,,0,1633025474.44303,1,unknown,F53F7DC1-E7B2-4FA2-9A1C-7930DB5B5E28
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102015298202458,,0,1633025474.44304,1,unknown,76861D67-4F90-45AB-ACDC-1A2AB6DE28D8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102015298218541,,0,1633025474.44304,1,unknown,CF89C6CA-9744-4043-AF7F-FDD9CA0C4A73
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,102015443363166,,0,1633025474.44305,1,unknown,D0E157A2-F57E-4677-BA3A-AA18E3965A33
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,102015443376750,,0,1633025474.44305,1,unknown,46D3E4B6-E8CF-47DC-910F-0711ECEAAC44
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102052849461000,,0,1633025511.96318,1,unknown,B4DB4F07-9B5F-483C-A062-015F94792836
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102052811857958,,0,1633025511.96329,1,unknown,91676858-182A-44E0-A703-B5CEA442221E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102052811866708,,0,1633025511.96331,1,unknown,4C71C2D5-A563-4516-874D-00CDD88FC02D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102052849462458,,0,1633025511.96331,1,unknown,6C7216E5-5050-435A-8401-A45D513006F2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102052811869916,,0,1633025511.96336,1,unknown,B5A2BAD5-65FE-4F4B-B5EF-88F3D26DA62E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102052849458708,,0,1633025511.96336,1,unknown,12AFB1AE-A778-4097-A51D-C6A65C0EF57B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,102103373485500,,0,1633025591.36833,1,unknown,F63BD0A8-8634-4FDA-9BE4-96161C9E1C93
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102101314389208,,0,1633025591.37051,1,unknown,A82CAC25-B330-4708-BC83-536BBA8D0E80
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,102101314402375,,0,1633025591.37051,1,unknown,089C6B61-6703-4F22-94F1-F1D004E5E0BB
